event_file,label,pred,ChannelLocation
UAB0006_257,1,0.2347327,central
UAB0006_185,1,0.06424363,central
UAB0006_44,0,0.1536132,central
UAB0006_32,1,0.09749602,central
UAB0006_92,0,0.1999868,central
UAB0006_178,0,0.10390694,central
UAB0006_267,0,0.03372144,central
UAB0006_268,0,0.19088674,central
UAB0006_119,1,0.056269635,central
UAB0006_58,1,0.052983172,central
UAB0006_68,1,0.103658296,central
UAB0006_111,1,0.19199342,central
UAB0006_2,1,0.39396864,central
UAB0006_17,1,0.15084237,central
UAB0006_246,0,0.16268227,central
UAB0006_150,1,0.4132112,central
UAB0006_82,1,0.565177,central
UAB0006_260,1,0.05484535,central
UAB0006_81,1,0.17948203,central
UAB0006_10,1,0.08653125,central
UAB0006_262,1,0.101829894,central
UAB0006_136,1,0.37876153,central
UAB0006_22,0,0.029215476,central
UAB0006_211,0,0.25572997,central
UAB0006_243,0,0.3876125,central
UAB0006_191,1,0.3352382,central
UAB0006_36,1,0.74436307,central
UAB0006_186,0,0.019565163,central
UAB0006_76,0,0.19112906,central
UAB0006_16,1,0.3333285,central
UAB0006_27,0,0.24106015,central
UAB0006_204,0,0.64327866,central
UAB0006_233,0,0.24340919,central
UAB0006_229,1,0.04034822,central
UAB0006_0,0,0.15257561,central
UAB0006_263,0,0.09762446,central
UAB0006_69,0,0.17014924,central
UAB0006_7,1,0.07781057,central
UAB0006_131,1,0.4850784,central
UAB0006_39,0,0.040159255,central
UAB0006_147,0,0.15914984,central
UAB0006_224,0,0.22163628,central
UAB0006_29,0,0.05411688,central
UAB0006_138,1,0.38525358,central
UAB0006_137,1,0.20644946,central
UAB0006_46,1,0.1812331,central
UAB0006_79,1,0.23921473,central
UAB0006_45,1,0.31257853,central
UAB0006_251,1,0.22103837,central
UAB0006_195,1,0.43568403,central
UAB0006_239,1,0.28846508,central
UAB0006_235,1,0.25231788,central
UAB0006_144,0,0.047174297,central
UAB0006_110,0,0.085736744,central
UAB0006_93,0,0.11723378,central
UAB0006_63,1,0.28709286,central
UAB0006_125,1,0.24248229,central
UAB0006_5,0,0.40340817,central
UAB0006_252,1,0.1410111,central
UAB0006_8,1,0.27829346,central
UAB0006_230,1,0.30301514,central
UAB0006_192,1,0.37686393,central
UAB0006_88,1,0.3477936,central
UAB0006_169,1,0.47605938,central
UAB0006_218,1,0.1938196,central
UAB0006_60,1,0.20977566,central
UAB0006_74,0,0.5282869,central
UAB0006_80,1,0.17116463,central
UAB0006_115,1,0.26813874,central
UAB0006_253,1,0.12389682,central
UAB0006_244,1,0.22686526,central
UAB0006_187,0,0.23826025,central
UAB0006_107,1,0.16932869,central
UAB0006_162,0,0.3409182,central
UAB0006_159,1,0.1867901,central
UAB0006_94,1,0.3942059,central
UAB0006_139,1,0.18187161,central
UAB0006_202,1,0.1251249,central
UAB0006_249,1,0.07274329,central
UAB0006_240,0,0.1717313,central
UAB0006_151,0,0.06565172,central
UAB0006_70,0,0.12960023,central
UAB0006_33,1,0.18528137,central
UAB0006_83,1,0.12095,central
UAB0006_49,1,0.13938697,central
UAB0006_55,1,0.5689625,central
UAB0006_165,0,0.69024754,central
UAB0006_199,0,0.34272516,central
UAB0006_209,0,0.07803095,central
UAB0006_61,0,0.5085473,central
UAB0006_64,0,0.049891792,central
UAB0006_232,0,0.019403646,central
UAB0006_24,0,0.13077438,central
UAB0006_247,0,0.10268571,central
UAB0006_103,0,0.39840275,central
UAB0008_6,0,0.08986603,central
UAB0008_5,1,0.035914674,central
UAB0008_1,0,0.08158519,central
UAB0008_0,0,0.2961981,central
UAB0008_7,0,0.1030544,central
UAB0008_2,1,0.12805612,central
UAB0008_9,1,0.05495835,central
UAB0008_8,1,0.08634977,central
UAB0008_3,1,0.090762384,central
UAB0008_4,0,0.19370231,central
UAB0014_1,1,0.4909297,central
UAB0014_0,0,0.09610843,central
UAB0014_3,1,0.3141977,central
UAB0014_2,1,0.5880649,central
UAB0014_4,0,0.044389788,central
UAB0014_5,0,0.041860566,central
UAB0015_24,0,0.2088757,central
UAB0015_1,1,0.38856798,central
UAB0015_27,0,0.10525422,central
UAB0015_20,1,0.34041956,central
UAB0015_32,1,0.81478626,central
UAB0015_21,1,0.6202214,central
UAB0015_14,0,0.028820215,central
UAB0015_35,0,0.18677832,central
UAB0015_8,1,0.30872226,central
UAB0015_29,1,0.0929107,central
UAB0015_18,1,0.6515768,central
UAB0015_26,1,0.26747173,central
UAB0015_31,0,0.12514552,central
UAB0015_25,0,0.39383408,central
UAB0015_16,1,0.07806194,central
UAB0015_2,1,0.6342471,central
UAB0015_15,1,0.41552553,central
UAB0015_11,1,0.50437135,central
UAB0015_22,0,0.34510067,central
UAB0015_30,0,0.39483517,central
UAB0015_6,0,0.26978526,central
UAB0015_10,1,0.5688541,central
UAB0015_4,1,0.25245884,central
UAB0015_3,1,0.50198287,central
UAB0015_9,1,0.71592957,central
UAB0015_28,0,0.124127984,central
UAB0015_33,1,0.6691512,central
UAB0015_7,0,0.2258088,central
UAB0015_12,0,0.52127844,central
UAB0015_13,0,0.2158316,central
UAB0015_5,0,0.05266284,central
UAB0015_34,0,0.097527824,central
UAB0015_23,0,0.15243958,central
UAB0015_19,1,0.57717055,central
UAB0015_0,0,0.06448253,central
UAB0015_17,0,0.30954954,central
UCSF0001_8,0,0.06750756,central
UCSF0001_27,0,0.033697348,central
UCSF0001_1,1,0.10152451,central
UCSF0001_38,1,0.17308263,central
UCSF0001_12,1,0.52829915,central
UCSF0001_47,0,0.16442837,central
UCSF0001_30,0,0.04528489,central
UCSF0001_28,0,0.08098955,central
UCSF0001_20,0,0.022203863,central
UCSF0001_14,0,0.016114695,central
UCSF0001_5,0,0.56378585,central
UCSF0001_29,0,0.4077567,central
UCSF0001_21,1,0.08378878,central
UCSF0001_9,1,0.64603823,central
UCSF0001_36,0,0.025572626,central
UCSF0001_37,0,0.3324491,central
UCSF0001_40,1,0.039362907,central
UCSF0001_19,1,0.71625555,central
UCSF0001_17,1,0.065701745,central
UCSF0001_23,0,0.030750765,central
UCSF0001_32,0,0.13909182,central
UCSF0001_46,1,0.07317206,central
UCSF0001_41,1,0.17301579,central
UCSF0001_45,1,0.2213596,central
UCSF0001_26,1,0.6710776,central
UCSF0001_44,0,0.052392926,central
UCSF0001_18,1,0.40354902,central
UCSF0001_35,1,0.0799947,central
UCSF0001_24,0,0.4078806,central
UCSF0001_42,0,0.03245722,central
UCSF0001_10,1,0.72004485,central
UCSF0001_43,1,0.26004824,central
UCSF0001_34,0,0.059884682,central
UCSF0001_4,1,0.872539,central
UCSF0001_16,0,0.006437331,central
UCSF0001_0,1,0.45208207,central
UCSF0001_39,1,0.52148867,central
UCSF0001_31,1,0.21477625,central
UCSF0001_11,0,0.048882246,central
UCSF0001_7,1,0.17302755,central
UCSF0001_22,0,0.31216764,central
UCSF0001_13,0,0.03173868,central
UCSF0001_33,1,0.13105075,central
UCSF0001_25,0,0.12284089,central
UCSF0001_6,0,0.08875922,central
UCSF0001_15,1,0.37419328,central
UCSF0001_3,0,0.11684141,central
UCSF0001_2,1,0.014682676,central
UCSF0003_0,1,0.49177375,central
UCSF0003_1,0,0.43354824,central
UCSF0009_0,1,0.42235437,central
UCSF0009_1,0,0.024106102,central
UCSF0021_16,0,0.038809326,central
UCSF0021_32,0,0.19335845,central
UCSF0021_23,0,0.13058475,central
UCSF0021_33,0,0.0765489,central
UCSF0021_6,0,0.020075371,central
UCSF0021_51,0,0.055112276,central
UCSF0021_29,0,0.12857045,central
UCSF0021_10,0,0.1321443,central
UCSF0021_48,1,0.32148927,central
UCSF0021_30,1,0.6945539,central
UCSF0021_36,1,0.72486866,central
UCSF0021_47,1,0.7128395,central
UCSF0021_15,1,0.6079019,central
UCSF0021_2,1,0.14006203,central
UCSF0021_21,1,0.3458047,central
UCSF0021_25,1,0.18017998,central
UCSF0021_7,1,0.035304237,central
UCSF0021_0,1,0.1671761,central
UCSF0021_31,1,0.041908193,central
UCSF0021_44,1,0.095807165,central
UCSF0021_38,1,0.25530472,central
UCSF0021_20,0,0.10908951,central
UCSF0021_11,0,0.043154992,central
UCSF0021_3,0,0.27297506,central
UCSF0021_1,0,0.09329695,central
UCSF0021_5,0,0.04785135,central
UCSF0021_9,0,0.106041096,central
UCSF0021_45,0,0.17727591,central
UCSF0021_22,0,0.026141424,central
UCSF0021_13,0,0.16053253,central
UCSF0021_26,0,0.4004112,central
UCSF0021_37,1,0.22051181,central
UCSF0021_35,1,0.3515673,central
UCSF0021_42,1,0.26617488,central
UCSF0021_12,1,0.40730885,central
UCSF0021_27,1,0.58694774,central
UCSF0021_50,1,0.2518345,central
UCSF0021_4,0,0.08565735,central
UCSF0021_14,0,0.39546943,central
UCSF0021_43,0,0.21937245,central
UCSF0021_40,0,0.52448636,central
UCSF0021_34,0,0.29705688,central
UCSF0021_49,0,0.28610253,central
UCSF0021_28,1,0.113422394,central
UCSF0021_41,1,0.15668932,central
UCSF0021_46,1,0.5925204,central
UCSF0021_18,1,0.5180939,central
UCSF0021_17,1,0.13633256,central
UCSF0021_39,1,0.51568985,central
UCSF0021_19,1,0.09394388,central
UCSF0021_8,0,0.07881837,central
UCSF0021_24,0,0.10203648,central
UCSF0046_12,1,0.444473,central
UCSF0046_10,1,0.38302106,central
UCSF0046_11,0,0.3075253,central
UCSF0046_6,0,0.52890867,central
UCSF0046_2,1,0.60812193,central
UCSF0046_9,1,0.57140833,central
UCSF0046_3,1,0.13573883,central
UCSF0046_18,0,0.73607635,central
UCSF0046_8,1,0.33744773,central
UCSF0046_17,1,0.42068127,central
UCSF0046_7,0,0.38414922,central
UCSF0046_0,0,0.10460481,central
UCSF0046_16,0,0.24762109,central
UCSF0046_13,1,0.32200584,central
UCSF0046_5,1,0.63659215,central
UCSF0046_14,1,0.33847737,central
UCSF0046_19,0,0.498055,central
UCSF0046_15,0,0.18719912,central
UCSF0046_1,0,0.0891942,central
UCSF0046_4,0,0.56828505,central
UMIA0011_1,0,0.26059273,central
UMIA0011_0,1,0.5145294,central
UMIA0011_2,0,0.21932979,central
UMIA0011_3,1,0.39054644,central
UMICH0005_0,0,0.0217728,central
UMICH0005_11,0,0.0075457767,central
UMICH0005_2,0,0.017487332,central
UMICH0005_12,0,0.029067103,central
UMICH0005_6,1,0.40120298,central
UMICH0005_9,0,0.11760779,central
UMICH0005_13,1,0.12454441,central
UMICH0005_16,1,0.10246772,central
UMICH0005_5,1,0.48069155,central
UMICH0005_4,1,0.17718296,central
UMICH0005_3,0,0.08119873,central
UMICH0005_1,1,0.6105411,central
UMICH0005_18,1,0.37862617,central
UMICH0005_14,1,0.350341,central
UMICH0005_15,0,0.09388066,central
UMICH0005_8,0,0.10353748,central
UMICH0005_19,0,0.29530078,central
UMICH0005_10,1,0.4184292,central
UMICH0005_7,1,0.50207263,central
UMICH0005_17,0,0.03717444,central
UMICH0008_5,0,0.041853003,central
UMICH0008_9,1,0.6845073,central
UMICH0008_11,1,0.6362061,central
UMICH0008_0,0,0.108430885,central
UMICH0008_4,0,0.18488196,central
UMICH0008_8,0,0.2085977,central
UMICH0008_6,1,0.654696,central
UMICH0008_10,1,0.019122163,central
UMICH0008_7,1,0.6821985,central
UMICH0008_2,1,0.5225292,central
UMICH0008_1,0,0.24363917,central
UMICH0008_3,0,0.3886864,central
UMICH0009_8,1,0.08672827,central
UMICH0009_0,0,0.71118724,central
UMICH0009_7,0,0.12008409,central
UMICH0009_4,1,0.4248434,central
UMICH0009_9,1,0.15340067,central
UMICH0009_3,0,0.66623676,central
UMICH0009_2,0,0.3336191,central
UMICH0009_1,1,0.5706742,central
UMICH0009_6,1,0.10585858,central
UMICH0009_5,0,0.3970652,central
UPENN0005_0,1,0.3905553,central
UPENN0005_1,0,0.043256894,central
UTHSC0001_0,1,0.21030714,central
UTHSC0001_4,0,0.07203608,central
UTHSC0001_7,0,0.02218656,central
UTHSC0001_1,1,0.089290105,central
UTHSC0001_2,1,0.08814371,central
UTHSC0001_6,1,0.061352137,central
UTHSC0001_3,0,0.01696385,central
UTHSC0001_5,0,0.12637655,central
UWO0010_1,1,0.5168555,central
UWO0010_0,0,0.22371773,central
UWO0010_5,1,0.13158852,central
UWO0010_2,1,0.2373261,central
UWO0010_4,0,0.14949155,central
UWO0010_3,0,0.17976277,central
VAN0007_0,1,0.110985614,central
VAN0007_1,0,0.03978994,central
VAN0016_177,0,0.045195032,central
VAN0016_459,0,0.040267546,central
VAN0016_311,0,0.06372509,central
VAN0016_489,0,0.04251484,central
VAN0016_117,0,0.09707871,central
VAN0016_21,0,0.07122471,central
VAN0016_431,0,0.073709905,central
VAN0016_479,0,0.042085037,central
VAN0016_333,0,0.18077612,central
VAN0016_326,1,0.33259997,central
VAN0016_184,1,0.52329695,central
VAN0016_349,1,0.08022419,central
VAN0016_157,0,0.098276064,central
VAN0016_210,0,0.07145836,central
VAN0016_219,0,0.087384224,central
VAN0016_105,0,0.23169148,central
VAN0016_516,0,0.0630611,central
VAN0016_155,0,0.029876387,central
VAN0016_47,1,0.12200382,central
VAN0016_502,1,0.20129088,central
VAN0016_419,1,0.23364389,central
VAN0016_158,1,0.26263496,central
VAN0016_471,1,0.087801896,central
VAN0016_203,1,0.51529706,central
VAN0016_371,1,0.3597565,central
VAN0016_71,1,0.07448614,central
VAN0016_212,1,0.14759322,central
VAN0016_163,1,0.28739938,central
VAN0016_57,1,0.2627973,central
VAN0016_240,0,0.2776207,central
VAN0016_81,0,0.0350314,central
VAN0016_242,1,0.21353291,central
VAN0016_285,1,0.28704956,central
VAN0016_107,1,0.34812257,central
VAN0016_60,0,0.24854298,central
VAN0016_172,0,0.045507133,central
VAN0016_347,1,0.32964855,central
VAN0016_25,1,0.19226417,central
VAN0016_15,1,0.18560116,central
VAN0016_355,1,0.3638953,central
VAN0016_391,1,0.16332448,central
VAN0016_400,1,0.08402417,central
VAN0016_402,1,0.32476354,central
VAN0016_445,1,0.4378343,central
VAN0016_189,1,0.24589208,central
VAN0016_72,0,0.25572586,central
VAN0016_503,0,0.03289024,central
VAN0016_156,0,0.0595616,central
VAN0016_266,0,0.067040324,central
VAN0016_180,0,0.1684629,central
VAN0016_3,0,0.1716139,central
VAN0016_38,0,0.035391584,central
VAN0016_28,0,0.055164855,central
VAN0016_469,0,0.035955165,central
VAN0016_305,0,0.047842022,central
VAN0016_382,0,0.08915344,central
VAN0016_7,0,0.03935895,central
VAN0016_403,0,0.01350687,central
VAN0016_218,0,0.11091311,central
VAN0016_345,0,0.051443696,central
VAN0016_100,0,0.035554435,central
VAN0016_330,0,0.05286693,central
VAN0016_259,0,0.08212334,central
VAN0016_367,0,0.049454965,central
VAN0016_449,0,0.023534074,central
VAN0016_167,0,0.0894599,central
VAN0016_504,0,0.13964893,central
VAN0016_458,0,0.13125879,central
VAN0016_289,0,0.03889279,central
VAN0016_55,1,0.13847812,central
VAN0016_268,1,0.19579257,central
VAN0016_83,1,0.20186538,central
VAN0016_253,0,0.16483177,central
VAN0016_148,0,0.018916002,central
VAN0016_509,0,0.040979307,central
VAN0016_325,1,0.22511882,central
VAN0016_346,1,0.5319024,central
VAN0016_67,1,0.33881465,central
VAN0016_33,0,0.10836626,central
VAN0016_399,1,0.18473677,central
VAN0016_160,1,0.28769398,central
VAN0016_5,1,0.1449184,central
VAN0016_171,0,0.08258304,central
VAN0016_166,1,0.25911096,central
VAN0016_14,1,0.041340817,central
VAN0016_246,1,0.17718019,central
VAN0016_124,0,0.30045077,central
VAN0016_341,0,0.33443406,central
VAN0016_299,0,0.07329645,central
VAN0016_390,1,0.4363457,central
VAN0016_513,1,0.26387635,central
VAN0016_18,1,0.16753525,central
VAN0016_379,1,0.109682865,central
VAN0016_168,0,0.20721756,central
VAN0016_272,0,0.14546427,central
VAN0016_201,1,0.2768735,central
VAN0016_234,0,0.21619564,central
VAN0016_368,0,0.27202517,central
VAN0016_374,0,0.5828247,central
VAN0016_377,1,0.13471696,central
VAN0016_169,1,0.20018125,central
VAN0016_395,0,0.14997444,central
VAN0016_247,0,0.034268893,central
VAN0016_137,0,0.061200526,central
VAN0016_320,0,0.047553845,central
VAN0016_111,0,0.03688394,central
VAN0016_356,0,0.119334035,central
VAN0016_444,0,0.10934557,central
VAN0016_90,0,0.10100814,central
VAN0016_408,0,0.03343299,central
VAN0016_159,0,0.029107396,central
VAN0016_221,0,0.04553968,central
VAN0016_265,0,0.08242152,central
VAN0016_493,0,0.068151385,central
VAN0016_317,0,0.07605832,central
VAN0016_244,0,0.048107546,central
VAN0016_384,0,0.07128492,central
VAN0016_121,0,0.17334074,central
VAN0016_138,0,0.13541278,central
VAN0016_286,0,0.07520604,central
VAN0016_429,1,0.1092147,central
VAN0016_357,1,0.44675773,central
VAN0016_353,0,0.048932996,central
VAN0016_484,0,0.048104227,central
VAN0016_103,0,0.033001877,central
VAN0016_401,0,0.035447948,central
VAN0016_56,0,0.04226079,central
VAN0016_397,0,0.010372038,central
VAN0016_245,0,0.13729194,central
VAN0016_211,0,0.27205467,central
VAN0016_468,0,0.0401788,central
VAN0016_422,0,0.10392065,central
VAN0016_369,0,0.15463994,central
VAN0016_86,0,0.36464244,central
VAN0016_478,1,0.29750872,central
VAN0016_410,0,0.11036174,central
VAN0016_206,1,0.18160664,central
VAN0016_364,0,0.03954901,central
VAN0016_161,1,0.35678965,central
VAN0016_430,1,0.18370636,central
VAN0016_170,1,0.1514909,central
VAN0016_274,1,0.30065432,central
VAN0016_477,0,0.048010558,central
VAN0016_417,0,0.121937454,central
VAN0016_127,0,0.09253989,central
VAN0016_126,1,0.40324077,central
VAN0016_264,1,0.5448801,central
VAN0016_359,1,0.2440554,central
VAN0016_8,1,0.7517341,central
VAN0016_85,1,0.36767063,central
VAN0016_288,1,0.1884027,central
VAN0016_109,1,0.17409782,central
VAN0016_298,1,0.1883286,central
VAN0016_91,1,0.54782575,central
VAN0016_65,1,0.42011005,central
VAN0016_505,1,0.4467216,central
VAN0016_494,0,0.2088761,central
VAN0016_99,0,0.110458925,central
VAN0016_454,0,0.060311265,central
VAN0016_151,0,0.17784676,central
VAN0016_280,0,0.4042031,central
VAN0016_179,0,0.15223521,central
VAN0016_271,0,0.14427221,central
VAN0016_193,0,0.5065666,central
VAN0016_256,0,0.06951096,central
VAN0016_467,1,0.4628649,central
VAN0016_225,1,0.34350103,central
VAN0016_287,1,0.22636896,central
VAN0016_465,1,0.5068907,central
VAN0016_277,1,0.50093496,central
VAN0016_238,1,0.6570726,central
VAN0016_188,0,0.18364526,central
VAN0016_437,0,0.15497673,central
VAN0016_37,1,0.2806641,central
VAN0016_439,1,0.34497952,central
VAN0016_331,1,0.13031448,central
VAN0016_66,0,0.35910547,central
VAN0016_383,0,0.6558498,central
VAN0016_139,0,0.15131268,central
VAN0016_216,1,0.36422265,central
VAN0016_209,1,0.213213,central
VAN0016_153,1,0.45367962,central
VAN0016_140,1,0.45727816,central
VAN0016_512,1,0.2130625,central
VAN0016_112,1,0.34559995,central
VAN0016_411,0,0.21847896,central
VAN0016_9,0,0.104709454,central
VAN0016_239,0,0.29822084,central
VAN0016_267,0,0.22221816,central
VAN0016_424,0,0.2260076,central
VAN0016_260,1,0.7176582,central
VAN0016_30,0,0.21789648,central
VAN0016_115,1,0.45142224,central
VAN0016_360,1,0.3922822,central
VAN0016_93,1,0.6006508,central
VAN0016_254,1,0.6473131,central
VAN0016_296,1,0.20197077,central
VAN0016_354,0,0.30108994,central
VAN0016_310,1,0.16340305,central
VAN0016_269,1,0.15371472,central
VAN0016_338,1,0.22529532,central
VAN0016_387,0,0.2654647,central
VAN0016_396,1,0.4308607,central
VAN0016_190,0,0.05167126,central
VAN0016_186,1,0.28889194,central
VAN0016_49,0,0.08885472,central
VAN0016_453,0,0.18301737,central
VAN0016_88,0,0.029607603,central
VAN0016_44,1,0.41585442,central
VAN0016_323,0,0.051657543,central
VAN0016_275,0,0.32538712,central
VAN0016_273,0,0.13301949,central
VAN0016_473,1,0.2878257,central
VAN0016_321,1,0.19623676,central
VAN0016_415,1,0.46799576,central
VAN0016_334,1,0.4852664,central
VAN0016_136,0,0.3949383,central
VAN0016_51,0,0.3768518,central
VAN0016_32,1,0.34875864,central
VAN0016_496,1,0.38844737,central
VAN0016_19,1,0.37915146,central
VAN0016_41,0,0.15824991,central
VAN0016_176,1,0.20598283,central
VAN0016_432,1,0.1531257,central
VAN0016_78,1,0.45644915,central
VAN0016_252,0,0.055185996,central
VAN0016_295,0,0.080232985,central
VAN0016_104,0,0.12857337,central
VAN0016_220,0,0.21343423,central
VAN0016_470,0,0.318752,central
VAN0016_200,0,0.18091607,central
VAN0016_492,0,0.12553759,central
VAN0016_29,0,0.13054036,central
VAN0016_208,1,0.29837126,central
VAN0016_1,0,0.21918161,central
VAN0016_506,1,0.33875397,central
VAN0016_337,1,0.5179306,central
VAN0016_448,1,0.12149869,central
VAN0016_142,0,0.13185766,central
VAN0016_147,0,0.03348545,central
VAN0016_398,0,0.057793766,central
VAN0016_314,1,0.08443114,central
VAN0016_434,1,0.15661468,central
VAN0016_339,1,0.3375333,central
VAN0016_64,1,0.30103624,central
VAN0016_164,1,0.23730719,central
VAN0016_10,1,0.11361613,central
VAN0016_144,1,0.35127625,central
VAN0016_394,1,0.3869279,central
VAN0016_50,1,0.21667166,central
VAN0016_250,1,0.2929744,central
VAN0016_79,1,0.23284419,central
VAN0016_143,1,0.7962983,central
VAN0016_223,0,0.039569084,central
VAN0016_178,1,0.5113495,central
VAN0016_420,1,0.5175265,central
VAN0016_97,0,0.14843577,central
VAN0016_322,1,0.40965,central
VAN0016_463,1,0.50193846,central
VAN0016_452,1,0.24838866,central
VAN0016_294,1,0.59940064,central
VAN0016_291,1,0.32999718,central
VAN0016_428,0,0.52045697,central
VAN0016_195,0,0.31868592,central
VAN0016_486,1,0.34265342,central
VAN0016_2,1,0.4118018,central
VAN0016_202,1,0.30159727,central
VAN0016_258,1,0.535368,central
VAN0016_77,0,0.35254347,central
VAN0016_87,0,0.4373011,central
VAN0016_251,0,0.17886102,central
VAN0016_327,0,0.22941026,central
VAN0016_406,0,0.41692978,central
VAN0016_194,1,0.10152984,central
VAN0016_270,1,0.47440845,central
VAN0016_39,1,0.7547177,central
VAN0016_58,1,0.09976153,central
VAN0016_358,1,0.23465583,central
VAN0016_197,1,0.32430777,central
VAN0016_182,0,0.2129031,central
VAN0016_380,0,0.18780825,central
VAN0016_222,1,0.63232034,central
VAN0016_133,1,0.5774513,central
VAN0016_435,1,0.37204584,central
VAN0016_207,1,0.49464747,central
VAN0016_119,1,0.41883433,central
VAN0016_381,0,0.13654713,central
VAN0016_150,1,0.2702318,central
VAN0016_475,0,0.09818783,central
VAN0016_446,1,0.09761602,central
VAN0016_130,1,0.11233679,central
VAN0016_376,1,0.24582613,central
VAN0016_31,1,0.19871247,central
VAN0016_316,0,0.21201918,central
VAN0016_61,1,0.37260333,central
VAN0016_125,1,0.4180311,central
VAN0016_515,1,0.28130162,central
VAN0016_488,1,0.030311089,central
VAN0016_106,1,0.44002286,central
VAN0016_40,1,0.28357404,central
VAN0016_152,1,0.4446339,central
VAN0016_481,1,0.54835004,central
VAN0016_17,1,0.28896353,central
VAN0016_405,1,0.15096404,central
VAN0016_69,1,0.23166633,central
VAN0016_508,1,0.15709358,central
VAN0016_361,1,0.46019462,central
VAN0016_404,1,0.4284238,central
VAN0016_198,1,0.07000064,central
VAN0016_352,1,0.64690274,central
VAN0016_196,1,0.37731126,central
VAN0016_215,1,0.4950952,central
VAN0016_329,1,0.5850956,central
VAN0016_440,1,0.39683375,central
VAN0016_95,1,0.36667362,central
VAN0016_500,0,0.09325037,central
VAN0016_373,1,0.31245372,central
VAN0016_63,1,0.22827823,central
VAN0016_514,1,0.19260567,central
VAN0016_438,1,0.33677816,central
VAN0016_13,1,0.32271788,central
VAN0016_199,1,0.17241357,central
VAN0016_418,1,0.20317227,central
VAN0016_73,1,0.6967113,central
VAN0016_495,0,0.37622064,central
VAN0016_229,1,0.13901459,central
VAN0016_213,1,0.30719432,central
VAN0016_308,1,0.33364278,central
VAN0016_447,1,0.43865728,central
VAN0016_372,1,0.12598196,central
VAN0016_48,1,0.40374178,central
VAN0016_427,1,0.41387415,central
VAN0016_292,1,0.13849758,central
VAN0016_301,1,0.14694344,central
VAN0016_204,0,0.38889462,central
VAN0016_249,1,0.11349066,central
VAN0016_370,1,0.11625644,central
VAN0016_464,1,0.2538149,central
VAN0016_34,1,0.3230632,central
VAN0016_389,1,0.65719587,central
VAN0016_149,1,0.55102676,central
VAN0016_490,0,0.114064574,central
VAN0016_386,0,0.039592534,central
VAN0016_181,0,0.059718724,central
VAN0016_474,0,0.21811461,central
VAN0016_232,0,0.32590917,central
VAN0016_276,1,0.5725044,central
VAN0016_457,1,0.7159504,central
VAN0016_365,1,0.13802029,central
VAN0016_236,1,0.3840829,central
VAN0016_185,0,0.046033632,central
VAN0016_491,0,0.18241665,central
VAN0016_318,0,0.03444887,central
VAN0016_12,0,0.037135042,central
VAN0016_59,0,0.24539654,central
VAN0016_407,0,0.025301795,central
VAN0016_35,0,0.118858755,central
VAN0016_302,0,0.1636287,central
VAN0016_145,0,0.20952876,central
VAN0016_131,0,0.21135183,central
VAN0016_498,0,0.32906508,central
VAN0016_451,0,0.25391147,central
VAN0016_84,0,0.035403743,central
VAN0016_230,0,0.15472984,central
VAN0016_214,1,0.33735263,central
VAN0016_52,1,0.30046332,central
VAN0016_282,1,0.56267,central
VAN0016_96,1,0.5143148,central
VAN0016_255,0,0.11383051,central
VAN0016_456,1,0.09788049,central
VAN0016_80,1,0.52660763,central
VAN0016_351,1,0.32988054,central
VAN0016_82,1,0.32330605,central
VAN0016_122,1,0.37161335,central
VAN0016_510,0,0.52924263,central
VAN0016_110,0,0.078002125,central
VAN0016_174,1,0.45167562,central
VAN0016_442,1,0.49646664,central
VAN0016_507,1,0.5133076,central
VAN0016_312,0,0.138253,central
VAN0016_257,1,0.337317,central
VAN0016_483,1,0.10188239,central
VAN0016_366,0,0.10915831,central
VAN0016_461,1,0.25381082,central
VAN0016_116,1,0.2865082,central
VAN0016_315,1,0.19327448,central
VAN0016_348,0,0.34714374,central
VAN0016_27,0,0.02998695,central
VAN0016_248,0,0.21032752,central
VAN0016_409,0,0.10476335,central
VAN0016_278,1,0.5000284,central
VAN0016_22,0,0.06001215,central
VAN0016_378,0,0.14537989,central
VAN0016_385,0,0.2932517,central
VAN0016_350,1,0.6137336,central
VAN0016_462,1,0.2136046,central
VAN0016_146,1,0.14599682,central
VAN0016_241,1,0.37718898,central
VAN0016_45,0,0.42949793,central
VAN0016_262,1,0.5714137,central
VAN0016_132,0,0.23117468,central
VAN0016_416,0,0.09044785,central
VAN0016_24,1,0.56235355,central
VAN0016_297,1,0.16090728,central
VAN0016_101,1,0.33420238,central
VAN0016_392,1,0.3111396,central
VAN0016_162,1,0.45164302,central
VAN0016_23,0,0.622446,central
VAN0016_108,0,0.32747626,central
VAN0016_393,0,0.06987605,central
VAN0016_433,0,0.34333736,central
VAN0016_165,0,0.13555911,central
VAN0016_243,1,0.5513765,central
VAN0016_128,0,0.037993606,central
VAN0016_423,0,0.14075848,central
VAN0016_363,0,0.32714206,central
VAN0016_319,0,0.17439485,central
VAN0016_263,1,0.43062982,central
VAN0016_120,1,0.33083323,central
VAN0016_118,1,0.27018854,central
VAN0016_228,1,0.1309706,central
VAN0016_231,1,0.38219538,central
VAN0016_336,1,0.3501402,central
VAN0016_441,0,0.3774139,central
VAN0016_226,0,0.13411202,central
VAN0016_62,0,0.29878512,central
VAN0016_279,0,0.22316226,central
VAN0016_102,0,0.123043865,central
VAN0016_191,1,0.37598962,central
VAN0016_74,0,0.54179686,central
VAN0016_450,0,0.047738064,central
VAN0016_426,0,0.09545928,central
