event_file,label,pred,SpikeLocation,ChannelLocation
MEG0009_37,0,0.00019004203,,general
MEG0009_12,0,0.022258185,,general
MEG0009_93,0,0.0038094672,,general
MEG0009_64,0,2.920228e-05,,general
MEG0009_36,0,0.00026899733,,general
MEG0009_75,0,0.0075289975,,general
MEG0009_14,1,0.55000657,frontal,general
MEG0009_82,1,0.7147073,frontal,general
MEG0009_54,1,0.20267841,central,general
MEG0009_39,0,0.04254264,,general
MEG0009_10,1,0.6391163,central,general
MEG0009_59,1,0.28889227,central,general
MEG0009_22,1,0.6874399,central,general
MEG0009_70,1,0.7510738,central,general
MEG0009_63,0,0.006607475,,general
MEG0009_43,1,0.49345124,central,general
MEG0009_55,1,0.58219963,central,general
MEG0009_66,1,0.6397224,,general
MEG0009_4,1,0.681117,,general
MEG0009_56,1,0.71034145,,general
MEG0009_80,1,0.6842628,,general
MEG0009_62,1,0.6380362,,general
MEG0009_46,1,0.73346883,central,general
MEG0009_91,1,0.15110196,,general
MEG0009_32,0,0.0006412275,,general
MEG0009_72,0,0.007514787,,general
MEG0009_69,0,0.0033837124,,general
MEG0009_89,0,9.573781e-06,,general
MEG0009_34,1,0.29980367,central,general
MEG0009_74,0,0.000116264506,,general
MEG0009_83,0,0.09947321,,general
MEG0009_85,0,0.0022996736,,general
MEG0009_81,0,0.30893305,,general
MEG0009_90,1,0.20625466,central,general
MEG0009_79,1,0.5927704,,general
MEG0009_65,0,0.26621905,,general
MEG0009_68,0,0.042511437,,general
MEG0009_57,1,0.6457447,central,general
MEG0009_1,1,0.569757,,general
MEG0009_5,1,0.55199075,central,general
MEG0009_60,0,0.18286942,,general
MEG0009_17,1,0.5189024,central,general
MEG0009_26,1,0.42547894,central,general
MEG0009_76,1,0.2950883,central,general
MEG0009_88,0,0.0075018634,,general
MEG0009_11,1,0.40675896,,general
MEG0009_45,1,0.50371313,central,general
MEG0009_97,0,0.005524385,,general
MEG0009_24,0,0.019777874,,general
MEG0009_25,0,0.15276949,,general
MEG0009_51,1,0.54964375,central,general
MEG0009_73,1,0.60085136,central,general
MEG0009_95,1,0.2466047,central,general
MEG0009_3,0,0.5405483,,general
MEG0009_86,1,0.56910694,central,general
MEG0009_6,0,0.054052785,,general
MEG0009_96,0,0.15721671,,general
MEG0009_48,0,0.40924743,,general
MEG0009_7,1,0.36067253,central,general
MEG0009_16,1,0.32298383,central,general
MEG0009_23,1,0.61460227,central,general
MEG0009_28,1,0.64992934,central,general
MEG0009_61,1,0.70390785,,general
MEG0009_87,1,0.77185756,,general
MEG0009_9,1,0.21195465,frontal,general
MEG0009_21,0,0.3650406,,general
MEG0009_44,1,0.8323424,central,general
MEG0009_58,1,0.7777875,,general
MEG0009_77,1,0.7946396,,general
MEG0009_27,1,0.82364416,,general
MEG0009_8,1,0.8119708,,general
MEG0009_31,1,0.7678832,,general
MEG0009_50,1,0.7941255,,general
MEG0009_84,1,0.76016104,,general
MEG0009_41,0,0.00027305493,,general
MEG0009_18,1,0.036005378,central,general
MEG0009_94,0,0.0019030944,,general
MEG0009_40,0,0.015559797,,general
MEG0009_20,0,0.0027495055,,general
MEG0009_78,0,0.014626188,,general
MEG0009_19,0,0.15570997,,general
MEG0009_47,0,0.0016546139,,general
MEG0009_30,0,0.3814902,,general
MEG0009_35,0,0.1609778,,general
MEG0009_33,0,0.22758164,,general
MEG0009_13,0,0.100014955,,general
MEG0009_92,1,0.6230432,central,general
MEG0009_29,1,0.6355645,central,general
MEG0009_15,0,0.079292245,,general
MEG0010_14,1,0.2765901,temporal,general
MEG0010_27,1,0.010163099,,general
MEG0010_5,0,0.61796856,,general
MEG0010_3,0,0.0068078316,,general
MEG0010_15,0,0.025435604,,general
MEG0010_4,1,0.55260223,frontal,general
MEG0010_8,0,0.017266445,,general
MEG0010_30,0,0.1069325,,general
MEG0010_0,1,0.09661557,,general
MEG0010_31,1,0.11088855,temporal,general
MEG0010_6,1,0.40936285,temporal,general
MEG0010_10,0,0.02716729,,general
MEG0010_1,1,0.5682888,frontal,general
MEG0010_9,0,0.0011334184,,general
MEG0010_7,0,0.11714627,,general
MEG0010_18,0,0.20318168,,general
MEG0010_12,1,0.1167543,temporal,general
MEG0010_24,0,0.002464329,,general
MEG0010_13,1,0.15546788,temporal,general
MEG0010_26,0,0.017485391,,general
MEG0010_19,1,0.28841007,temporal,general
MEG0010_20,1,0.02832915,temporal,general
MEG0010_25,0,0.019716522,,general
MEG0010_23,1,0.102517575,temporal,general
MEG0010_28,1,0.5417461,temporal,general
MEG0010_16,0,0.46911147,,general
MEG0010_21,1,0.021592332,temporal,general
MEG0010_2,1,0.36531898,,general
MEG0010_17,0,0.037462503,,general
MEG0010_11,1,0.54298156,temporal,general
MEG0010_22,0,0.0044552926,,general
MEG0010_29,0,7.3247584e-08,,general
MEG0021_3,1,0.21680018,temporal,general
MEG0021_5,0,0.0007046305,,general
MEG0021_7,1,0.14016217,,general
MEG0021_9,1,0.643633,temporal,general
MEG0021_11,0,0.04239673,,general
MEG0021_1,1,0.016758794,,general
MEG0021_14,0,0.018513693,,general
MEG0021_15,0,0.042454656,,general
MEG0021_8,1,0.5325521,temporal,general
MEG0021_12,1,0.1045232,frontal,general
MEG0021_13,0,0.082888804,,general
MEG0021_6,0,0.10385438,,general
MEG0021_2,1,0.54598576,,general
MEG0021_4,0,0.0052661975,,general
MEG0021_0,0,0.17322746,,general
MEG0021_10,1,0.63058776,temporal,general
MEG0024_142,0,0.0027651293,,general
MEG0024_15,0,0.0011732498,,general
MEG0024_86,0,0.0017861802,,general
MEG0024_79,1,0.028610907,temporal,general
MEG0024_165,1,0.06643117,temporal,general
MEG0024_146,1,0.120393515,temporal,general
MEG0024_62,1,0.07678417,temporal,general
MEG0024_40,1,0.05817414,temporal,general
MEG0024_90,1,0.05939317,temporal,general
MEG0024_154,1,0.056605298,temporal,general
MEG0024_26,0,0.07326237,,general
MEG0024_16,0,0.05462094,,general
MEG0024_39,0,0.1999258,,general
MEG0024_67,0,0.10678801,,general
MEG0024_10,0,0.1130906,,general
MEG0024_172,0,0.030073509,,general
MEG0024_37,0,0.009568804,,general
MEG0024_170,0,0.0025673502,,general
MEG0024_226,0,0.00028131247,,general
MEG0024_105,0,0.0019317745,,general
MEG0024_97,0,1.1627507e-05,,general
MEG0024_1,0,3.3140216e-06,,general
MEG0024_159,0,0.0006932023,,general
MEG0024_65,0,0.0015704504,,general
MEG0024_83,0,0.0065269256,,general
MEG0024_121,1,0.3389361,temporal,general
MEG0024_207,0,0.6981363,,general
MEG0024_199,1,0.15573876,temporal,general
MEG0024_209,0,0.0069110533,,general
MEG0024_156,0,0.045777984,,general
MEG0024_0,0,0.12934609,,general
MEG0024_42,0,0.50776815,,general
MEG0024_8,1,0.4726331,temporal,general
MEG0024_140,0,0.11727427,,general
MEG0024_35,0,0.1646152,,general
MEG0024_188,1,0.59520215,temporal,general
MEG0024_24,0,0.03625482,,general
MEG0024_134,0,0.0012234038,,general
MEG0024_81,1,0.21133366,temporal,general
MEG0024_150,0,0.52732676,,general
MEG0024_184,0,0.7000002,,general
MEG0024_108,0,0.014434787,,general
MEG0024_185,1,0.48093233,temporal,general
MEG0024_58,1,0.3320908,temporal,general
MEG0024_25,1,0.53654414,temporal,general
MEG0024_227,1,0.08391978,temporal,general
MEG0024_22,0,0.23758513,,general
MEG0024_7,1,0.19126658,temporal,general
MEG0024_18,1,0.5866067,temporal,general
MEG0024_141,1,0.22736135,temporal,general
MEG0024_167,1,0.29427335,temporal,general
MEG0024_123,0,0.11939972,,general
MEG0024_217,0,0.2346355,,general
MEG0024_153,1,0.8164061,temporal,general
MEG0024_82,0,0.021102915,,general
MEG0024_228,1,0.62350917,temporal,general
MEG0024_178,0,0.19688635,,general
MEG0024_192,0,0.13122638,,general
MEG0024_231,0,0.01966162,,general
MEG0024_112,0,0.5331646,,general
MEG0024_69,0,0.0068804794,,general
MEG0024_12,1,0.5390733,temporal,general
MEG0024_206,1,0.66655004,temporal,general
MEG0024_92,1,0.060798153,temporal,general
MEG0024_131,0,0.36007434,,general
MEG0024_100,0,0.094860144,,general
MEG0024_43,0,0.015588199,,general
MEG0024_19,0,0.25669673,,general
MEG0024_196,1,0.79538596,temporal,general
MEG0024_129,1,0.25572127,temporal,general
MEG0024_213,1,0.5696925,temporal,general
MEG0024_157,1,0.88062423,frontal,general
MEG0024_124,1,0.66689396,temporal,general
MEG0024_73,1,0.03723194,temporal,general
MEG0024_109,0,0.3782213,,general
MEG0024_87,1,0.6962546,,general
MEG0024_176,0,0.028238386,,general
MEG0024_182,1,0.17245011,temporal,general
MEG0024_21,1,0.6935892,temporal,general
MEG0024_45,0,0.1463042,,general
MEG0024_203,0,0.5795465,,general
MEG0024_197,0,0.017950786,,general
MEG0024_201,1,0.31972373,temporal,general
MEG0024_4,1,0.3738532,temporal,general
MEG0024_137,1,0.35277432,temporal,general
MEG0024_119,1,0.85491014,temporal,general
MEG0024_114,1,0.8403851,frontal,general
MEG0024_64,0,0.25859717,,general
MEG0024_139,0,0.48061302,,general
MEG0024_151,1,0.62396556,temporal,general
MEG0024_202,0,0.16429274,,general
MEG0024_31,1,0.68365693,frontal,general
MEG0024_130,1,0.7812861,frontal,general
MEG0024_230,0,0.31009954,,general
MEG0024_76,1,0.31604838,temporal,general
MEG0024_173,1,0.7065786,frontal,general
MEG0024_84,1,0.7972387,frontal,general
MEG0024_14,0,0.09378551,,general
MEG0024_214,0,0.3984597,,general
MEG0024_9,0,0.067984864,,general
MEG0024_20,1,0.6999948,frontal,general
MEG0024_104,1,0.8063062,frontal,general
MEG0024_216,0,0.37898648,,general
MEG0024_224,0,0.07213603,,general
MEG0024_60,1,0.3412193,temporal,general
MEG0024_96,1,0.15223274,temporal,general
MEG0024_198,1,0.86550224,temporal,general
MEG0024_194,1,0.7565384,temporal,general
MEG0024_5,0,0.16247986,,general
MEG0024_56,0,0.0781161,,general
MEG0024_183,1,0.3623928,frontal,general
MEG0024_117,1,0.8851297,frontal,general
MEG0024_120,0,0.036870964,,general
MEG0024_135,0,0.041152854,,general
MEG0024_85,1,0.8516774,frontal,general
MEG0024_175,1,0.8048677,frontal,general
MEG0024_155,0,0.013362288,,general
MEG0024_91,1,0.8257684,central,general
MEG0024_101,1,0.90011847,temporal,general
MEG0024_222,1,0.21807589,temporal,general
MEG0024_144,1,0.8897797,frontal,general
MEG0024_51,1,0.8498913,frontal,general
MEG0024_102,1,0.8477569,frontal,general
MEG0024_99,1,0.8590347,frontal,general
MEG0024_47,1,0.68310946,,general
MEG0024_34,0,0.4298411,,general
MEG0024_36,0,0.117140196,,general
MEG0024_149,0,0.07345341,,general
MEG0024_61,1,0.7890254,temporal,general
MEG0024_38,1,0.6307551,frontal,general
MEG0024_57,1,0.76182085,frontal,general
MEG0024_136,1,0.79862714,,general
MEG0024_50,1,0.80381465,frontal,general
MEG0024_17,0,0.062404066,,general
MEG0024_74,1,0.33802488,temporal,general
MEG0024_63,1,0.5627547,temporal,general
MEG0024_29,0,0.0019996082,,general
MEG0024_208,0,1.4298157e-08,,general
MEG0024_145,0,0.0040461286,,general
MEG0024_163,0,0.0007336148,,general
MEG0024_189,0,0.0002948036,,general
MEG0024_2,0,1.3671644e-06,,general
MEG0024_33,1,0.47928813,temporal,general
MEG0024_212,1,0.1987401,temporal,general
MEG0024_180,1,0.6913434,temporal,general
MEG0024_125,1,0.05903532,temporal,general
MEG0024_110,1,0.009599402,temporal,general
MEG0024_75,1,0.07063766,temporal,general
MEG0024_190,1,0.012939874,temporal,general
MEG0024_118,1,1.0616347e-05,temporal,general
MEG0024_219,0,0.70100546,,general
MEG0024_72,0,0.09723856,,general
MEG0024_181,0,0.3911619,,general
MEG0024_162,1,0.06344651,frontal,general
MEG0024_152,0,0.380665,,general
MEG0024_171,0,0.021958806,,general
MEG0024_11,0,0.45479172,,general
MEG0024_59,0,0.53724754,,general
MEG0024_28,0,0.2288625,,general
MEG0024_191,0,0.005397456,,general
MEG0024_128,0,0.059670564,,general
MEG0024_13,1,0.597378,frontal,general
MEG0024_133,1,0.41378656,temporal,general
MEG0024_54,1,0.6433113,frontal,general
MEG0024_138,1,0.8166491,frontal,general
MEG0024_41,1,0.28974307,frontal,general
MEG0024_103,0,0.12954544,,general
MEG0024_52,0,0.10858026,,general
MEG0024_220,0,0.3458601,,general
MEG0024_32,1,0.15513864,temporal,general
MEG0024_71,1,0.117810406,temporal,general
MEG0024_77,1,0.39822137,temporal,general
MEG0024_126,1,0.6090662,temporal,general
MEG0024_89,1,0.29418236,temporal,general
MEG0024_186,1,0.40162984,temporal,general
MEG0024_80,0,0.16808683,,general
MEG0024_225,0,0.45960402,,general
MEG0024_115,0,0.2912989,,general
MEG0024_88,0,0.03971022,,general
MEG0024_127,0,0.007492812,,general
MEG0024_195,0,0.5476631,,general
MEG0024_55,0,0.08128799,,general
MEG0024_122,1,0.3028748,temporal,general
MEG0024_158,0,0.100639224,,general
MEG0024_98,1,0.36126408,frontal,general
MEG0024_113,0,0.0016461178,,general
MEG0024_95,0,0.5132502,,general
MEG0024_148,0,1.8920331e-05,,general
MEG0024_116,0,0.0060900967,,general
MEG0024_27,0,0.01143598,,general
MEG0024_53,0,9.326681e-05,,general
MEG0024_161,0,0.2636756,,general
MEG0024_210,0,0.043319713,,general
MEG0024_3,0,1.670926e-05,,general
MEG0024_169,1,0.64109665,frontal,general
MEG0024_168,0,0.001405033,,general
MEG0024_6,1,0.045983274,temporal,general
MEG0024_106,0,0.19125399,,general
MEG0024_147,1,0.69102037,frontal,general
MEG0024_46,1,0.31124285,temporal,general
MEG0024_205,1,0.1465694,frontal,general
MEG0024_48,1,0.8893644,frontal,general
MEG0024_68,0,0.049999494,,general
MEG0024_218,0,0.26983204,,general
MEG0024_111,0,0.029308235,,general
MEG0024_223,1,0.4108527,temporal,general
MEG0024_160,1,0.23325777,temporal,general
MEG0024_166,0,0.1814353,,general
MEG0024_30,0,0.04258928,,general
MEG0024_132,0,0.18741149,,general
MEG0024_143,1,0.61353403,frontal,general
MEG0024_221,0,0.0055666696,,general
MEG0024_107,1,0.12247802,frontal,general
MEG0024_229,0,0.03564177,,general
MEG0024_204,1,0.025809694,temporal,general
MEG0024_94,1,0.018772442,temporal,general
MEG0024_179,1,0.17452282,temporal,general
MEG0024_23,1,0.21737452,temporal,general
MEG0024_70,1,0.0037608,temporal,general
MEG0024_49,1,0.029518941,temporal,general
MEG0024_66,1,0.11067306,temporal,general
MEG0024_200,1,0.5457951,temporal,general
MEG0024_78,1,0.2264688,temporal,general
MEG0024_215,1,0.062058073,temporal,general
MEG0024_174,1,0.74978846,temporal,general
MEG0024_187,0,0.0063490574,,general
MEG0024_177,0,0.23060296,,general
MEG0024_164,0,0.0017041919,,general
MEG0024_193,1,0.59438145,temporal,general
MEG0024_211,1,0.18747406,temporal,general
MEG0024_93,1,0.17863655,temporal,general
MEG0024_44,0,0.41584367,,general
MEG0025_4,0,0.023506036,,general
MEG0025_17,0,0.284904,,general
MEG0025_16,0,0.019357432,,general
MEG0025_2,1,0.3665256,temporal,general
MEG0025_18,0,0.010345987,,general
MEG0025_21,1,0.6676477,,general
MEG0025_6,0,0.020635145,,general
MEG0025_22,0,0.003247695,,general
MEG0025_5,1,0.033533532,temporal,general
MEG0025_3,1,0.5839976,temporal,general
MEG0025_20,1,0.6277342,,general
MEG0025_9,1,0.4439422,temporal,general
MEG0025_13,0,0.093675934,,general
MEG0025_10,1,0.5204984,temporal,general
MEG0025_23,0,0.17934719,,general
MEG0025_8,1,0.62831366,temporal,general
MEG0025_11,0,0.011966713,,general
MEG0025_1,1,0.17384392,,general
MEG0025_19,1,0.10102136,temporal,general
MEG0025_15,0,0.00074669224,,general
MEG0025_14,1,0.33905038,frontal,general
MEG0025_7,1,0.6656425,,general
MEG0025_0,0,1.197834e-06,,general
MEG0025_12,0,0.007366052,,general
MEG0026_13,0,3.4944733e-06,,general
MEG0026_8,1,0.49553812,temporal,general
MEG0026_1,0,0.0005278846,,general
MEG0026_14,1,0.11259272,temporal,general
MEG0026_11,0,6.865097e-05,,general
MEG0026_5,0,0.0008767934,,general
MEG0026_15,0,1.062182e-06,,general
MEG0026_9,0,0.011914668,,general
MEG0026_12,1,0.6533114,,general
MEG0026_4,1,0.050078142,temporal,general
MEG0026_10,1,0.034276627,temporal,general
MEG0026_6,1,0.20365924,temporal,general
MEG0026_3,1,0.20688413,temporal,general
MEG0026_2,0,0.0022645323,,general
MEG0026_7,1,0.5923089,temporal,general
MEG0026_0,0,0.00084566354,,general
MEG0032_188,0,0.0005748919,,general
MEG0032_383,0,0.00074394775,,general
MEG0032_329,0,1.5494199e-05,,general
MEG0032_220,0,3.6679887e-06,,general
MEG0032_249,0,0.0075703566,,general
MEG0032_162,0,0.0007362706,,general
MEG0032_56,0,0.0036530767,,general
MEG0032_254,0,0.000765965,,general
MEG0032_264,0,8.45728e-05,,general
MEG0032_353,0,4.707712e-05,,general
MEG0032_198,1,0.12284507,temporal,general
MEG0032_221,0,0.06641351,,general
MEG0032_331,0,0.00012859359,,general
MEG0032_290,0,0.0022054245,,general
MEG0032_140,0,0.0010812583,,general
MEG0032_110,0,0.0012194285,,general
MEG0032_74,0,0.0022764544,,general
MEG0032_203,0,8.372039e-05,,general
MEG0032_152,0,5.937104e-05,,general
MEG0032_19,0,0.011015118,,general
MEG0032_58,0,0.01194188,,general
MEG0032_394,0,0.07660774,,general
MEG0032_351,0,0.00015727137,,general
MEG0032_229,0,0.00030873987,,general
MEG0032_28,0,0.0029547783,,general
MEG0032_86,0,0.0002436481,,general
MEG0032_9,0,3.4699482e-05,,general
MEG0032_367,0,1.4595834e-05,,general
MEG0032_360,0,0.000456654,,general
MEG0032_260,0,0.0032163651,,general
MEG0032_323,0,0.03329606,,general
MEG0032_121,0,0.00010749861,,general
MEG0032_281,0,7.722464e-05,,general
MEG0032_219,0,4.1608128e-05,,general
MEG0032_16,0,0.000198718,,general
MEG0032_163,0,6.0749335e-06,,general
MEG0032_156,0,0.0010480513,,general
MEG0032_43,1,0.57493055,temporal,general
MEG0032_168,0,0.0004550896,,general
MEG0032_176,0,0.00023067952,,general
MEG0032_231,0,0.00017915502,,general
MEG0032_278,0,0.0038020136,,general
MEG0032_90,0,0.00015311148,,general
MEG0032_72,1,0.14584558,,general
MEG0032_282,1,0.058694895,temporal,general
MEG0032_277,1,0.103725724,temporal,general
MEG0032_341,1,0.25476667,temporal,general
MEG0032_171,0,0.00015708971,,general
MEG0032_32,0,0.0009903385,,general
MEG0032_111,0,4.532779e-05,,general
MEG0032_149,0,2.2539189e-05,,general
MEG0032_200,1,0.10979168,temporal,general
MEG0032_107,1,0.069276586,temporal,general
MEG0032_129,1,0.52793556,temporal,general
MEG0032_301,1,0.40066072,temporal,general
MEG0032_192,1,0.08185823,temporal,general
MEG0032_15,1,0.54936635,temporal,general
MEG0032_126,1,0.5665819,temporal,general
MEG0032_88,1,0.23860475,temporal,general
MEG0032_39,1,0.092258476,temporal,general
MEG0032_322,1,0.008917606,temporal,general
MEG0032_158,1,0.065733515,temporal,general
MEG0032_318,0,3.6013633e-05,,general
MEG0032_238,0,0.0007485539,,general
MEG0032_128,0,2.1463546e-05,,general
MEG0032_50,0,0.000253252,,general
MEG0032_239,1,0.3562992,temporal,general
MEG0032_197,1,0.22519638,temporal,general
MEG0032_257,1,0.47652635,temporal,general
MEG0032_97,1,0.6284992,temporal,general
MEG0032_295,1,0.6457204,temporal,general
MEG0032_327,1,0.57382274,temporal,general
MEG0032_268,1,0.4882357,temporal,general
MEG0032_376,1,0.14746627,temporal,general
MEG0032_165,1,0.17674537,temporal,general
MEG0032_10,1,0.03609875,temporal,general
MEG0032_321,1,0.08168133,temporal,general
MEG0032_359,1,0.14913864,temporal,general
MEG0032_377,1,0.39021406,temporal,general
MEG0032_70,1,0.5526688,temporal,general
MEG0032_14,1,0.68332344,temporal,general
MEG0032_150,1,0.60643667,temporal,general
MEG0032_135,1,0.5923787,temporal,general
MEG0032_358,1,0.06167965,temporal,general
MEG0032_272,1,0.014478077,temporal,general
MEG0032_119,1,0.26155433,temporal,general
MEG0032_205,1,0.23600338,temporal,general
MEG0032_307,1,0.5694232,temporal,general
MEG0032_46,1,0.47959074,temporal,general
MEG0032_223,1,0.1886309,temporal,general
MEG0032_81,1,0.13044839,temporal,general
MEG0032_189,1,0.22724079,temporal,general
MEG0032_167,1,0.20692274,temporal,general
MEG0032_226,1,0.33889407,temporal,general
MEG0032_161,1,0.45440418,temporal,general
MEG0032_314,1,0.22637272,temporal,general
MEG0032_232,1,0.44177648,temporal,general
MEG0032_159,1,0.6089583,temporal,general
MEG0032_18,1,0.3087312,temporal,general
MEG0032_136,1,0.17108525,temporal,general
MEG0032_380,1,0.3234037,temporal,general
MEG0032_363,1,0.14125216,temporal,general
MEG0032_147,1,0.45763227,temporal,general
MEG0032_309,1,0.26816753,temporal,general
MEG0032_213,1,0.30366147,temporal,general
MEG0032_170,1,0.32935783,temporal,general
MEG0032_76,1,0.20141095,temporal,general
MEG0032_230,0,1.1640387e-05,,general
MEG0032_234,1,0.1694107,temporal,general
MEG0032_328,1,0.14736947,temporal,general
MEG0032_306,1,0.25780335,temporal,general
MEG0032_288,1,0.047377344,temporal,general
MEG0032_173,1,0.0024988414,temporal,general
MEG0032_139,1,0.17588069,temporal,general
MEG0032_326,0,0.03492046,,general
MEG0032_237,0,0.00094908645,,general
MEG0032_44,0,0.00015050282,,general
MEG0032_285,1,0.032413054,temporal,general
MEG0032_185,1,0.2014487,temporal,general
MEG0032_387,1,0.22615595,temporal,general
MEG0032_178,1,0.43212974,,general
MEG0032_364,1,0.5762977,temporal,general
MEG0032_228,0,0.10164974,,general
MEG0032_216,0,0.009122339,,general
MEG0032_392,0,0.0061422302,,general
MEG0032_75,1,0.09608089,temporal,general
MEG0032_3,1,0.49723205,temporal,general
MEG0032_386,1,0.1604828,temporal,general
MEG0032_84,1,0.28504893,temporal,general
MEG0032_388,1,0.24080196,temporal,general
MEG0032_38,1,0.28942174,temporal,general
MEG0032_248,1,0.5419952,temporal,general
MEG0032_137,0,0.00465812,,general
MEG0032_42,0,0.0017493131,,general
MEG0032_77,0,0.032652065,,general
MEG0032_242,1,0.50449866,,general
MEG0032_144,1,0.359945,temporal,general
MEG0032_382,1,0.28866452,temporal,general
MEG0032_1,1,0.37160346,temporal,general
MEG0032_54,1,0.63963926,temporal,general
MEG0032_300,1,0.592032,temporal,general
MEG0032_324,1,0.46996477,temporal,general
MEG0032_204,1,0.36585873,temporal,general
MEG0032_233,1,0.35778016,temporal,general
MEG0032_95,1,0.09543073,temporal,general
MEG0032_303,0,0.0016115729,,general
MEG0032_67,0,8.3399715e-07,,general
MEG0032_182,0,0.00015752997,,general
MEG0032_187,0,0.00028715673,,general
MEG0032_27,0,1.1388658e-05,,general
MEG0032_319,1,0.66497594,temporal,general
MEG0032_177,1,0.58150864,temporal,general
MEG0032_118,1,0.6228911,temporal,general
MEG0032_64,1,0.6405847,temporal,general
MEG0032_371,1,0.7266377,temporal,general
MEG0032_370,1,0.4487269,temporal,general
MEG0032_207,1,0.38080767,temporal,general
MEG0032_148,1,0.2550786,temporal,general
MEG0032_78,0,0.004501753,,general
MEG0032_390,0,0.0020453103,,general
MEG0032_169,0,0.0769827,,general
MEG0032_22,0,1.0525746e-07,,general
MEG0032_325,0,0.01567685,,general
MEG0032_138,0,0.009010822,,general
MEG0032_267,0,0.004006992,,general
MEG0032_160,0,0.17060058,,general
MEG0032_20,0,0.008726514,,general
MEG0032_304,1,0.52952224,temporal,general
MEG0032_308,1,0.27806842,temporal,general
MEG0032_292,1,0.20653144,temporal,general
MEG0032_349,0,2.5595618e-05,,general
MEG0032_255,0,0.00026969044,,general
MEG0032_202,0,0.09515162,,general
MEG0032_332,0,1.6749369e-05,,general
MEG0032_174,0,0.0006700529,,general
MEG0032_335,0,0.011448964,,general
MEG0032_102,0,0.0039723846,,general
MEG0032_354,0,0.00035669695,,general
MEG0032_73,0,2.7737917e-05,,general
MEG0032_4,0,0.00022185658,,general
MEG0032_87,0,0.007733848,,general
MEG0032_362,0,0.0010161158,,general
MEG0032_127,1,0.28797784,temporal,general
MEG0032_29,1,0.26732612,temporal,general
MEG0032_25,1,0.14002608,temporal,general
MEG0032_215,1,0.42014423,temporal,general
MEG0032_40,1,0.45473447,temporal,general
MEG0032_61,1,0.37713712,temporal,general
MEG0032_333,1,0.5504035,temporal,general
MEG0032_49,1,0.24697615,temporal,general
MEG0032_355,1,0.067925714,temporal,general
MEG0032_284,1,0.29757938,temporal,general
MEG0032_378,0,0.21783145,,general
MEG0032_279,0,0.019949889,,general
MEG0032_241,0,0.05684518,,general
MEG0032_51,0,0.00023996584,,general
MEG0032_115,0,0.19100542,,general
MEG0032_262,0,0.0020947861,,general
MEG0032_96,0,0.0059101023,,general
MEG0032_316,0,0.020678824,,general
MEG0032_196,0,0.00091219123,,general
MEG0032_261,0,0.013164651,,general
MEG0032_68,0,0.00869749,,general
MEG0032_123,0,2.278954e-05,,general
MEG0032_71,0,0.07036911,,general
MEG0032_194,0,0.093866795,,general
MEG0032_336,0,0.16632031,,general
MEG0032_384,0,0.00095220905,,general
MEG0032_210,1,0.59230095,temporal,general
MEG0032_345,1,0.020217584,temporal,general
MEG0032_218,0,0.0009087793,,general
MEG0032_175,0,7.437402e-05,,general
MEG0032_258,0,6.98783e-05,,general
MEG0032_106,0,0.0004163238,,general
MEG0032_184,0,6.8998685e-05,,general
MEG0032_104,0,4.0180366e-06,,general
MEG0032_26,0,2.926272e-06,,general
MEG0032_180,1,0.05297505,temporal,general
MEG0032_302,1,0.047518265,temporal,general
MEG0032_113,1,0.05663535,temporal,general
MEG0032_195,0,0.00057976117,,general
MEG0032_346,0,9.142013e-05,,general
MEG0032_317,0,0.005744276,,general
MEG0032_146,0,2.1079213e-06,,general
MEG0032_337,0,0.0013395068,,general
MEG0032_55,0,4.975722e-05,,general
MEG0032_334,0,0.0018521838,,general
MEG0032_283,0,0.00040779912,,general
MEG0032_368,0,0.0008769342,,general
MEG0032_222,0,0.00015025532,,general
MEG0032_373,0,0.00039536692,,general
MEG0032_338,0,0.043298524,,general
MEG0032_305,1,0.054661553,temporal,general
MEG0032_212,0,0.0001247749,,general
MEG0032_343,0,2.227551e-06,,general
MEG0032_34,0,1.7128616e-05,,general
MEG0032_99,1,0.43020412,temporal,general
MEG0032_269,1,0.27607003,,general
MEG0032_13,1,0.31738684,,general
MEG0032_259,1,0.1996309,temporal,general
MEG0032_374,1,0.4445054,,general
MEG0032_385,1,0.2593933,temporal,general
MEG0032_109,1,0.51160234,temporal,general
MEG0032_12,1,0.43670115,temporal,general
MEG0032_296,1,0.52742046,temporal,general
MEG0032_134,1,0.16422401,,general
MEG0032_53,1,0.43944257,,general
MEG0032_166,1,0.5778153,temporal,general
MEG0032_214,1,0.042388953,temporal,general
MEG0032_265,0,0.04822019,,general
MEG0032_105,1,0.27309313,temporal,general
MEG0032_315,1,0.17859411,temporal,general
MEG0032_145,0,0.00019344654,,general
MEG0032_286,0,0.00039438647,,general
MEG0032_83,0,0.11261112,,general
MEG0032_252,0,0.004112282,,general
MEG0032_45,0,0.0003976651,,general
MEG0032_63,0,0.0025492446,,general
MEG0032_79,0,0.0071094125,,general
MEG0032_142,1,0.15638873,temporal,general
MEG0032_275,1,0.8602903,temporal,general
MEG0032_389,1,0.6838212,,general
MEG0032_80,1,0.7767109,temporal,general
MEG0032_108,1,0.039612275,temporal,general
MEG0032_247,1,0.059981387,temporal,general
MEG0032_131,1,0.06478126,temporal,general
MEG0032_313,1,0.12620354,temporal,general
MEG0032_372,1,0.2803133,temporal,general
MEG0032_340,1,0.58202136,temporal,general
